smiles,pIC50
COc1ncc(-c2ccc3c(c2)N(C(C)C)C(=O)CO3)cc1NS(=O)(=O)c1ccc(F)cc1,8.443697499232712
COc1ncc(-c2ccc3c(c2)N(C(C)C)C(=O)CO3)cc1NS(=O)(=O)c1ccc(F)cc1,7.343901797987168
COc1ncc(-c2ccc3c(c2)N(C(C)C)C(=O)CO3)cc1NS(=O)(=O)c1ccc(F)cc1,7.7447274948966935
CC(C)N1C(=O)COc2ccc(-c3cnc(Cl)c(NS(=O)(=O)c4ccc(F)cc4)c3)cc21,8.366531544420413
CC(C)N1C(=O)COc2ccc(-c3cnc(Cl)c(NS(=O)(=O)c4ccc(F)cc4)c3)cc21,7.809668301829708
CC(C)N1C(=O)COc2ccc(-c3cnc(Cl)c(NS(=O)(=O)c4ccc(F)cc4)c3)cc21,8.42021640338319
COc1ncc(-c2ccc3c(c2)N(C2CCCCC2)C(=O)CO3)cc1NS(=O)(=O)c1ccc(F)cc1,6.0589857562944305
COc1ncc(-c2ccc3c(c2)N(C2CCCCC2)C(=O)CO3)cc1NS(=O)(=O)c1ccc(F)cc1,6.391473966422806
O=C1COc2ccc(-c3cnc(Cl)c(NS(=O)(=O)c4ccc(F)cc4)c3)cc2N1C1CCCCC1,6.536853863273651
O=C1COc2ccc(-c3cnc(Cl)c(NS(=O)(=O)c4ccc(F)cc4)c3)cc2N1C1CCCCC1,6.950781977329818
O=C1COc2ccc(-c3cnc(Cl)c(NS(=O)(=O)c4ccc(F)cc4)c3)cc2N1C1CCCCC1,7.102372908709558
COc1ncc(-c2ccc3c(c2)N(C2CC2)C(=O)CO3)cc1NS(=O)(=O)c1ccc(F)cc1,6.5968794788241825
COc1ncc(-c2ccc3c(c2)N(C2CC2)C(=O)CO3)cc1NS(=O)(=O)c1ccc(F)cc1,6.882728704344236
COc1ncc(-c2ccc3c(c2)N(C2CC2)C(=O)CO3)cc1NS(=O)(=O)c1ccc(F)cc1,6.790484985457369
O=C1COc2ccc(-c3cnc(Cl)c(NS(=O)(=O)c4ccc(F)cc4)c3)cc2N1C1CC1,6.573488738635425
O=C1COc2ccc(-c3cnc(Cl)c(NS(=O)(=O)c4ccc(F)cc4)c3)cc2N1C1CC1,7.0655015487564325
O=C1COc2ccc(-c3cnc(Cl)c(NS(=O)(=O)c4ccc(F)cc4)c3)cc2N1C1CC1,7.2076083105017466
Nc1ccc(-c2nc(N3CCOCC3)c3cnn(CCCCCCC(=O)NO)c3n2)cc1,7.3979400086720375
C[C@@H]1CN(C(=O)Nc2ccc(-c3nc(N4CCOCC4)c4cnn(CCCCCCC(=O)NO)c4n3)cc2)CCO1,8.920818753952375
CN1CCN(C(=O)Nc2ccc(-c3nc(N4CCOCC4)c4cnn(CCCCCCC(=O)NO)c4n3)cc2)CC1,8.468521082957745
CCN1CCN(C(=O)Nc2ccc(-c3nc(N4CCOCC4)c4cnn(CCCCCCC(=O)NO)c4n3)cc2)CC1,8.508638306165727
CCNC(=O)Nc1ccc(-c2nc(N3CCOC[C@@H]3C)c3c(n2)C(C)(C)S(=O)(=O)C3)cc1,6.645891560852599
CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OCCO)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,8.301029995663981
CN(C)C(=O)c1ccc(Oc2nc(-c3cnc(N)nc3)nc(N3CCOCC3)n2)cc1,6.017728766960431
CN(C)C(=O)c1ccc(Oc2nc(-c3cnc(N)nc3)nc(N3CCOCC3)n2)cc1,6.568636235841013
CN(C)C(=O)c1ccc(Oc2nc(-c3ccc(N)nc3)nc(N3CCOCC3)n2)cc1,6.698970004336019
CN(C)C(=O)c1ccc(Oc2nc(-c3ccc(N)nc3)nc(N3CCOCC3)n2)cc1,6.6777807052660805
CN(C)C(=O)c1ccc(Oc2nc(-c3ccnc4[nH]ccc34)nc(N3CCOCC3)n2)cc1,6.657577319177793
CN(C)C(=O)c1ccc(Oc2nc(-c3ccnc4[nH]ccc34)nc(N3CCOCC3)n2)cc1,7.096910013008056
CN(C)C(=O)c1ccc(Oc2nc(-c3cnc(N)s3)nc(N3CCOCC3)n2)cc1,8.0
CN(C)C(=O)c1ccc(Oc2nc(-c3cnc(N)s3)nc(N3CCOCC3)n2)cc1,7.522878745280337
Oc1ccc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)cc1,5.7447274948966935
Oc1ccc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)cc1,5.055517327849832
O=S(=O)(Nc1nccs1)c1ccc(Nc2nc(N3CCOCC3)c3ccccc3n2)cc1,4.943095148663527
O=S(=O)(Nc1nccs1)c1ccc(Nc2nc(N3CCOCC3)c3ccccc3n2)cc1,5.161150909262744
CNC(=O)Nc1nc(N2CCOCC2)c2ccccc2n1,7.213248577854439
CNC(=O)Nc1nc(N2CCOCC2)c2ccccc2n1,6.730487055782084
O=C(NCCO)Nc1nc(N2CCOCC2)c2ccccc2n1,7.062482107982653
O=C(NCCO)Nc1nc(N2CCOCC2)c2ccccc2n1,6.732828271596986
O=C(Nc1ccccc1)Nc1nc(N2CCOCC2)c2ccccc2n1,6.297569463554475
O=C(Nc1ccccc1)Nc1nc(N2CCOCC2)c2ccccc2n1,7.920818753952375
O=C(Nc1cncnc1)Nc1nc(N2CCOCC2)c2ccccc2n1,6.939302159646388
O=C(Nc1cncnc1)Nc1nc(N2CCOCC2)c2ccccc2n1,6.943095148663527
O=C(Nc1ccc(CO)cc1)Nc1nc(N2CCOCC2)c2ccccc2n1,7.230622673923861
O=C(Nc1ccc(CO)cc1)Nc1nc(N2CCOCC2)c2ccccc2n1,8.619788758288394
O=C(Nc1cccc(CO)c1)Nc1nc(N2CCOCC2)c2ccccc2n1,6.798602875679548
O=C(Nc1cccc(CO)c1)Nc1nc(N2CCOCC2)c2ccccc2n1,8.142667503568731
O=C(Nc1ccc(CCO)cc1)Nc1nc(N2CCOCC2)c2ccccc2n1,7.282329496997738
O=C(Nc1ccc(CCO)cc1)Nc1nc(N2CCOCC2)c2ccccc2n1,8.85078088734462
CC(=O)c1ccc(NC(=O)Nc2nc(N3CCOCC3)c3ccccc3n2)cc1,6.614393726401688
CC(=O)c1ccc(NC(=O)Nc2nc(N3CCOCC3)c3ccccc3n2)cc1,7.779891911959945
CC(=O)Nc1ccc(NC(=O)Nc2nc(N3CCOCC3)c3ccccc3n2)cc1,6.943095148663527
CC(=O)Nc1ccc(NC(=O)Nc2nc(N3CCOCC3)c3ccccc3n2)cc1,9.154901959985743
CNC(=O)c1ccc(NC(=O)Nc2nc(N3CCOCC3)c3ccccc3n2)cc1,7.228412519118745
CNC(=O)c1ccc(NC(=O)Nc2nc(N3CCOCC3)c3ccccc3n2)cc1,8.602059991327963
NS(=O)(=O)c1ccc(NC(=O)Nc2nc(N3CCOCC3)c3ccccc3n2)cc1,7.021819483062586
NS(=O)(=O)c1ccc(NC(=O)Nc2nc(N3CCOCC3)c3ccccc3n2)cc1,8.468521082957745
CS(=O)(=O)Nc1ccc(NC(=O)Nc2nc(N3CCOCC3)c3ccccc3n2)cc1,6.690369832574102
CS(=O)(=O)Nc1ccc(NC(=O)Nc2nc(N3CCOCC3)c3ccccc3n2)cc1,8.207608310501746
N=C(N)NS(=O)(=O)c1ccc(NC(=O)Nc2nc(N3CCOCC3)c3ccccc3n2)cc1,7.376750709602099
N=C(N)NS(=O)(=O)c1ccc(NC(=O)Nc2nc(N3CCOCC3)c3ccccc3n2)cc1,7.732828271596986
O=C(Nc1ccc(S(=O)(=O)Nc2nccs2)cc1)Nc1nc(N2CCOCC2)c2ccccc2n1,7.080921907623926
O=C(Nc1ccc(S(=O)(=O)Nc2nccs2)cc1)Nc1nc(N2CCOCC2)c2ccccc2n1,7.583359492661719
O=C(Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1)Nc1nc(N2CCOCC2)c2ccccc2n1,7.029653123769907
O=C(Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1)Nc1nc(N2CCOCC2)c2ccccc2n1,7.42712839779952
Nc1nc2cc(-c3nn(CCCCC(=O)NO)c4ncnc(N)c34)ccc2o1,8.424812155072338
Nc1ncnc2c1c(-c1cnc3ccccc3c1)nn2CCCCC(=O)NO,6.169411331314856
Nc1nc2cc(-c3nn(CCCCCCC(=O)NO)c4ncnc(N)c34)ccc2o1,8.769551078621726
Nc1nc2cc(-c3nn(CCCCCCC(=O)NO)c4ncnc(N)c34)ccc2o1,8.115204636051018
Nc1ccc(-c2nn(CCCCCCC(=O)NO)c3ncnc(N)c23)cn1,6.82102305270683
Nc1ncnc2c1c(-c1cnc3ccccc3c1)nn2CCCCCCC(=O)NO,6.208309350979882
Nc1nc2cc(-c3nn(Cc4ccc(C(=O)NO)cc4)c4ncnc(N)c34)ccc2o1,7.7447274948966935
Nc1nc2cc(-c3nn(Cc4ccc(C(=O)NO)cn4)c4ncnc(N)c34)ccc2o1,7.6020599913279625
Nc1nc2cc(-c3nn(Cc4ccc(C(=O)NO)o4)c4ncnc(N)c34)ccc2o1,7.7447274948966935
Nc1nc2cc(-c3nn(Cc4ccc(C(=O)NO)s4)c4ncnc(N)c34)ccc2o1,7.568636235841013
Nc1nc2cc(-c3nn(CC4CCN(C(=O)CCCCC(=O)NO)CC4)c4ncnc(N)c34)ccc2o1,8.721246399047171
Nc1nc2cc(-c3nn(CC4CCN(C(=O)c5ccc(C(=O)NO)cc5)CC4)c4ncnc(N)c34)ccc2o1,9.075720713938118
Nc1nc2cc(-c3nn(CC4CCN(C(=O)c5ccc(C(=O)NO)s5)CC4)c4ncnc(N)c34)ccc2o1,9.397940008672037
Nc1nc2cc(-c3nn(CC4CCN(c5ncc(C(=O)NO)cn5)CC4)c4ncnc(N)c34)ccc2o1,9.309803919971486
CN1CCN(c2nc(-c3ccc(C(=O)NO)cc3)nc3cc(Cl)ccc23)CC1,6.873868592738016
O=C(NCc1cccc(Br)c1)Nc1ccc(C(F)(F)F)cc1,4.800793520838342
CN(Cc1ccccc1)C(=O)Nc1ccc(C(F)(F)F)cc1,4.994390554639719
O=C(NCc1ccc(O)cc1)Nc1ccc(C(F)(F)F)cc1,4.987584625237567
O=C(NCc1ccc(O)cc1)Nc1cccc(Cl)c1,4.567672207738396
CC(NC(=O)Nc1cccc(F)c1)c1ccccc1,4.772627557710364
CC(c1ccccc1)N(C)C(=O)Nc1ccccc1,4.801342913045577
CN(Cc1ccc(O)cc1)C(=O)Nc1ccccc1,4.933674074637962
O=C(Nc1cccc(F)c1)Nc1nc2ccccc2[nH]1,5.30715308072277
O=C(Nc1ccc(C(F)(F)F)cc1)Nc1nc2ccccc2[nH]1,4.6256183019491175
O=C(Nc1ccc(C(F)(F)F)cc1)Nc1cccc(F)c1,4.901010360598823
O=C(NCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)Nc1cccc(F)c1,4.753747687700678
O=C(NCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)Nc1ccc(C(F)(F)F)cc1,4.689731633367552
Cc1ccc(C(=O)Nc2ccc3ccccc3n2)cc1Br,4.748118545447472
Cc1ccc(C(=O)Nc2cc3ccccc3cn2)cc1Br,4.816160962943579
O=C(Nc1nc2ccccc2[nH]1)c1ccc(OC(F)(F)F)cc1,5.399027104313252
C/C(=N\NC(=O)c1ccc(C)c(Br)c1)c1ccc(O)cc1,5.696803942579511
C/C(=N\NC(=O)c1ccc(C)c(Br)c1)c1ccc(N)cc1,5.136677139879544
C/C(=N\NC(=O)c1cccc(Br)c1)c1cc(O)cc(O)c1,5.086186147616283
C/C(=N\NC(=O)c1cccc(Br)c1)c1ccc(N)cc1,5.20690839982342
C/C(=N\NC(=O)c1ccc(C)c(Br)c1)c1ccc(C(F)(F)F)cc1,5.3223930472795065
C/C(=N\NC(=O)c1ccc(C)c(Br)c1)c1ccncc1,5.280668713016273
C/C(=N\NC(=O)c1ccc(C)c(I)c1)c1ccc(C(F)(F)F)cc1,5.703334809738469
C/C(=N\NC(=O)c1cccc(F)c1)c1ccc(O)cc1O,5.374687549038326
C/C(=N\NC(=O)c1ccc(C)c(I)c1)c1ccc(N)cc1,5.294136287716081
C/C(=N\NC(=O)c1cccc(I)c1)c1ccc(N)cc1,5.319664486585437
C/C(=N\NC(=O)c1ccc(C)c(F)c1)c1ccc(N)cc1,5.364516253185088
C/C(=N\NC(=O)c1cccc(Br)c1)c1ccc(C(=O)O)cc1,6.161150909262744
C/C(=N\NC(=O)c1cccc(I)c1)c1ccc(C(=O)O)cc1,6.086186147616283
C/C(=N\NC(=O)c1ccc(C)c(I)c1)c1ccncc1,5.779891911959945
C/C(=N\NC(=O)c1cccc(I)c1)c1ccncc1,5.931814138253839
C/C(=N\NC(=O)c1cccc(Br)c1)N1CCOCC1,6.022276394711152
C/C(=N\NC(=O)c1ccc(C)c(I)c1)N1CCOCC1,5.991399828238082
C/C(=N\NC(=O)c1cccc(F)c1)N1CCOCC1,4.360513510731414
C/C(=N\NC(=O)c1cccc(Br)c1)c1ccc(C(=O)Nc2cc[nH]n2)cc1,5.889410289700751
C/C(=N\NC(=O)c1ccc(C)c(F)c1)c1ccc(C(=O)Nc2cc(N3CCOCC3)ccn2)cc1,5.416801226031377
C/C(=N\NC(=O)c1cccc(F)c1)c1ccc(C(=O)Nc2nc3ccccc3[nH]2)cc1,6.080921907623926
C/C(=N\NC(=O)c1cccc(Br)c1)c1ccc(C(=O)Nc2nc3ccccc3[nH]2)cc1,6.517126416391246
C/C(=N\NC(=O)c1cccc(Br)c1)c1ccc(C(=O)Nc2cc(N3CCOCC3)ccn2)cc1,5.610833915635467
C/C(=N\NC(=O)c1cccc(Br)c1)c1ccc(C(=O)NN2CCOCC2)cc1,5.315154638355588
CNC(=O)CCCCCCCn1nc(-c2ccc3oc(N)nc3c2)c2c(N)ncnc21,8.39254497678533
Nc1ncnc2c1c(-c1cnc3[nH]ccc3c1)nn2CCCCCCCCC(=O)NO,7.034798298974088
CC(C)n1nc(-c2ccc3oc(N)nc3c2)c2c(N)ncnc21,9.193820026016112
NC(=O)[C@@H]1CCCN1C(=O)Nc1ccc(-c2nccc(N3CCOCC3)n2)cc1,7.987162775294828
C[C@H](Nc1nccc(-c2cc(N3CCOCC3)nnc2-c2cccc(C(F)(F)F)c2)n1)c1ccccc1,6.086186147616283
C[C@H](Nc1nccc(-c2cc(N3CCOCC3)nnc2-c2cccc(C(F)(F)F)c2)n1)c1ccccc1,5.853871964321762
C[C@H](Nc1nccc(-c2cc(N3CCOCC3)nnc2-c2cccc(C(F)(F)F)c2)n1)c1ccccc1,8.585026652029182
Nc1nccc(-c2[nH]c(C3CCNCC3)nc2-c2cccc(C(F)(F)F)c2)n1,5.481486060122113
Nc1nccc(-c2[nH]c(C3CCNCC3)nc2-c2cccc(C(F)(F)F)c2)n1,8.154901959985743
C[C@@H](Nc1nccc(-c2c(-c3cccc(C(F)(F)F)c3)nc(C3CCNCC3)n2C)n1)c1ccccc1,6.522878745280337
C[C@@H](Nc1nccc(-c2c(-c3cccc(C(F)(F)F)c3)nc(C3CCNCC3)n2C)n1)c1ccccc1,6.170696227168975
C[C@@H](Nc1nccc(-c2c(-c3cccc(C(F)(F)F)c3)nc(C3CCNCC3)n2C)n1)c1ccccc1,8.823908740944319
COc1ccc(CNc2nccc(-c3[nH]c(C4CCNCC4)nc3-c3cccc(C(F)(F)F)c3)n2)cc1,6.133712660915805
COc1ccc(CNc2nccc(-c3[nH]c(C4CCNCC4)nc3-c3cccc(C(F)(F)F)c3)n2)cc1,8.119186407719209
CN1CCN(c2ccc3c(n2)nc(-c2ccc(F)cc2)n3-c2ccnc(NC3CCCC3)n2)CC1,7.327902142064283
CN1CCN(c2ccc3c(n2)nc(-c2ccc(F)cc2)n3-c2ccnc(NC3CCCC3)n2)CC1,5.823908740944319
CN1CCN(c2ccc3c(n2)nc(-c2ccc(F)cc2)n3-c2ccnc(NC3CCCC3)n2)CC1,7.823908740944319
CN1CCC(O)(c2cn(-c3ccnc(NC4CCCC4)n3)c(-c3cccc(C(F)(F)F)c3)n2)CC1,5.33161408331
CN1CCC(O)(c2cn(-c3ccnc(NC4CCCC4)n3)c(-c3cccc(C(F)(F)F)c3)n2)CC1,7.5376020021010435
COc1ccc(C#CC(C)(C)N)cc1-c1[nH]nc2nc(Nc3ccc(F)cc3F)ccc12,4.0
COc1ccc(C#CC(C)(C)N)cc1-c1[nH]nc2nc(Nc3ccc(F)cc3F)ccc12,7.698970004336019
Cc1nn(C)c2c1c(=O)c1cc(Cl)ccc1n2O,5.508638306165727
Cc1nn(C)c2c1c(=O)c1cc(Cl)ccc1n2O,5.913640169325252
Cn1nc(C(F)(F)F)c2c(=O)c3cc(Cl)ccc3n(O)c21,5.522878745280337
Cn1nc(C(F)(F)F)c2c(=O)c3cc(Cl)ccc3n(O)c21,6.008773924307505
CCOc1nc(NC(C)=O)cc(N)c1C#N,5.958607314841775
CCOc1nc(NC(C)=O)cc(N)c1C#N,6.1249387366083
CCOc1nc(NC(C)=O)cc(N)c1C#N,6.075720713938118
CCOc1nc(NC(=O)Cc2cc(OC)c(S(C)(=O)=O)cc2OC)cc(N)c1Cl,7.154901959985743
CCOc1nc(NC(=O)Cc2cc(OC)c(S(C)(=O)=O)cc2OC)cc(N)c1Cl,7.443697499232712
COc1ccc(OC)c(CC(=O)Nc2cc(N)c(C#N)cn2)c1,5.292429823902063
COc1ccc(OC)c(CC(=O)Nc2cc(N)c(C#N)cn2)c1,5.585026652029182
CC(=O)Nc1cc(N)c(C#N)c(-c2ccccc2)n1,5.113509274827518
CC(=O)Nc1cc(N)c(C#N)c(-c2ccccc2)n1,5.721246399047171
CC(=O)Nc1cc(N)c(C#N)c(NC(C)C)n1,5.522878745280337
CC(=O)Nc1cc(N)c(C#N)c(NC(C)C)n1,6.040958607678906
COc1ccc(OC)c(CC(=O)Nc2cc(N)c(C#N)c(OCCS(C)(=O)=O)n2)c1,6.130768280269024
COc1ccc(OC)c(CC(=O)Nc2cc(N)c(C#N)c(OCCS(C)(=O)=O)n2)c1,6.3979400086720375
COCCOc1nc(NC(=O)Cc2cc(OC)ccc2OC)cc(N)c1C#N,6.568636235841013
COCCOc1nc(NC(=O)Cc2cc(OC)ccc2OC)cc(N)c1C#N,6.958607314841775
COc1ccc(OC)c(CC(=O)Nc2cc(N)c(C#N)c(OCCO)n2)c1,6.619788758288394
COc1ccc(OC)c(CC(=O)Nc2cc(N)c(C#N)c(OCCO)n2)c1,7.130768280269024
COc1nc(NC(C)=O)cc(N)c1C#N,5.346787486224656
COc1nc(NC(C)=O)cc(N)c1C#N,5.657577319177793
CCCCOc1nc(NC(C)=O)cc(N)c1C#N,5.331334584545508
CCCCOc1nc(NC(C)=O)cc(N)c1C#N,5.6777807052660805
CC(=O)Nc1cc(N)c(C#N)c(OC2CCOC2)n1,5.5376020021010435
CC(=O)Nc1cc(N)c(C#N)c(OC2CCOC2)n1,6.050609993355087
CC(=O)Nc1cc(N)c(C#N)c(OCCC(=O)O)n1,5.309803919971486
CC(=O)Nc1cc(N)c(C#N)c(OCCC(=O)O)n1,5.318758762624412
COc1cc(S(C)(=O)=O)c(OC)cc1CC(=O)Nc1cc(N)c(C#N)c(OC(C)C)n1,7.1938200260161125
COc1cc(S(C)(=O)=O)c(OC)cc1CC(=O)Nc1cc(N)c(C#N)c(OC(C)C)n1,7.853871964321762
CC(=O)Nc1cc(N)c(C#N)c(OC(C)C)n1,6.327902142064283
CC(=O)Nc1cc(N)c(C#N)c(OC(C)C)n1,6.508638306165727
CCOc1nc(NC(=O)CN2CCC(C(=O)NC(C)C)CC2)cc(N)c1C#N,6.886056647693163
CCOc1nc(NC(=O)CN2CCC(C(=O)NC(C)C)CC2)cc(N)c1C#N,7.060480747381382
CCCCNC(=O)C1CCN(CC(=O)Nc2cc(N)c(C#N)c(OCC)n2)CC1,6.7447274948966935
CCCCNC(=O)C1CCN(CC(=O)Nc2cc(N)c(C#N)c(OCC)n2)CC1,7.161150909262744
CCOc1nc(NC(=O)CN2CCC(O)CC2)cc(N)c1C#N,6.1938200260161125
CCOc1nc(NC(=O)CN2CCC(O)CC2)cc(N)c1C#N,6.522878745280337
CCOc1nc(NC(=O)CN2CCOCC2)cc(N)c1C#N,5.920818753952375
CCOc1nc(NC(=O)CN2CCOCC2)cc(N)c1C#N,6.568636235841013
CCOc1nc(NC(=O)CN2CCCCC2)cc(N)c1C#N,5.468521082957745
CCOc1nc(NC(=O)CN2CCCCC2)cc(N)c1C#N,6.292429823902063
CCCN(CCO)CC(=O)Nc1cc(N)c(C#N)c(OCC)n1,6.130768280269024
CCCN(CCO)CC(=O)Nc1cc(N)c(C#N)c(OCC)n1,6.795880017344075
CCOc1nc(NC(=O)CN(CC)CC)cc(N)c1C#N,5.200659450546418
CCOc1nc(NC(=O)CN(CC)CC)cc(N)c1C#N,5.568636235841013
CCOc1nc(NC(=O)Cc2cc(OC)c([N+](=O)[O-])cc2OC)cc(N)c1C#N,7.0
CCOc1nc(NC(=O)Cc2cc(OC)c([N+](=O)[O-])cc2OC)cc(N)c1C#N,7.161150909262744
CCOc1nc(NC(=O)Cc2cc(OC)c(Br)cc2OC)cc(N)c1C#N,6.795880017344075
CCOc1nc(NC(=O)Cc2cc(OC)c(Br)cc2OC)cc(N)c1C#N,7.113509274827518
CCOc1nc(NC(=O)Cc2cc(OC)c(S(C)(=O)=O)cc2OC)cc(N)c1C#N,6.823908740944319
CCOc1nc(NC(=O)Cc2cc(OC)c(S(C)(=O)=O)cc2OC)cc(N)c1C#N,7.42021640338319
CCOc1nc(NC(=O)Cc2cc(OC)c(NC(C)=O)cc2OC)cc(N)c1C#N,7.585026652029182
CCOc1nc(NC(=O)Cc2cc(OC)c(NC(C)=O)cc2OC)cc(N)c1C#N,7.455931955649724
CCOc1nc(NC(=O)Cc2cc(OC)ccc2OC)cc(N)c1C#N,6.795880017344075
CCOc1nc(NC(=O)Cc2cc(OC)ccc2OC)cc(N)c1C#N,6.590066876668706
CCOc1nc(NC(=O)Cc2cc(OC)ccc2OC)cc(N)c1C#N,6.113509274827518
CCOc1nc(NC(=O)Cc2cc(OC)ccc2OC)cc(N)c1C#N,7.346787486224656
CCOc1nc(NC(=O)Cc2cc(OC)ccc2OC)cc(N)c1C#N,7.346787486224656
CCOc1nc(NC(=O)Cc2ccc(OC)cc2)cc(N)c1C#N,6.562249437179612
CCOc1nc(NC(=O)Cc2ccc(OC)cc2)cc(N)c1C#N,6.7447274948966935
CCOc1nc(NC(=O)Cc2cccc(OC)c2)cc(N)c1C#N,6.508638306165727
CCOc1nc(NC(=O)Cc2cccc(OC)c2)cc(N)c1C#N,6.6777807052660805
CCOc1nc(NC(=O)Cc2ccccc2OC)cc(N)c1C#N,6.585026652029182
CCOc1nc(NC(=O)Cc2ccccc2OC)cc(N)c1C#N,6.920818753952375
CCOc1nc(NC(=O)Cc2ccc(C)cc2)cc(N)c1C#N,6.443697499232712
CCOc1nc(NC(=O)Cc2ccc(C)cc2)cc(N)c1C#N,6.721246399047171
CCOc1nc(NC(=O)Cc2cccc(C)c2)cc(N)c1C#N,6.102372908709558
CCOc1nc(NC(=O)Cc2cccc(C)c2)cc(N)c1C#N,6.376750709602099
CCOc1nc(NC(=O)Cc2ccccc2C)cc(N)c1C#N,6.130768280269024
CCOc1nc(NC(=O)Cc2ccccc2C)cc(N)c1C#N,6.3979400086720375
CCOc1nc(NC(=O)Cc2ccc(Cl)cc2)cc(N)c1C#N,6.214670164989233
CCOc1nc(NC(=O)Cc2ccc(Cl)cc2)cc(N)c1C#N,6.236572006437063
CCOc1nc(NC(=O)Cc2cccc(Cl)c2)cc(N)c1C#N,6.045757490560675
CCOc1nc(NC(=O)Cc2cccc(Cl)c2)cc(N)c1C#N,6.522878745280337
CCOc1nc(NC(=O)Cc2ccccc2Cl)cc(N)c1C#N,5.309803919971486
CCOc1nc(NC(=O)Cc2ccccc2Cl)cc(N)c1C#N,5.958607314841775
CCOc1nc(NC(=O)Cc2ccccc2)cc(N)c1C#N,6.113509274827518
CCOc1nc(NC(=O)Cc2ccccc2)cc(N)c1C#N,6.2441251443275085
CCOc1nc(NC(=O)Cc2ccccc2)cc(N)c1C#N,6.585026652029182
CCOc1nc(NC(=O)CC(C)C)cc(N)c1C#N,5.455931955649724
CCOc1nc(NC(=O)CC(C)C)cc(N)c1C#N,5.853871964321762
CCOc1nc(NC(=O)C(C)C)cc(N)c1C#N,5.075720713938118
CCOc1nc(NC(=O)C(C)C)cc(N)c1C#N,5.3979400086720375
CCCCC(=O)Nc1cc(N)c(C#N)c(OCC)n1,6.161150909262744
CCCCC(=O)Nc1cc(N)c(C#N)c(OCC)n1,6.455931955649724
CS(=O)(=O)c1ccc(CNC(=O)c2cc(N)c(C#N)c(Cl)n2)cc1,5.356547323513812
CS(=O)(=O)c1ccc(CNC(=O)c2cc(N)c(C#N)c(Cl)n2)cc1,5.823908740944319
CC(C)Oc1nc(C(=O)NCc2ccc(S(C)(=O)=O)cc2)cc(N)c1Cl,7.167491087293763
CC(C)Oc1nc(C(=O)NCc2ccc(S(C)(=O)=O)cc2)cc(N)c1Cl,7.1249387366083
CCOc1nc(C(=O)NCc2ccc(S(C)(=O)=O)cc2)cc(N)c1Cl,7.130768280269024
CCOc1nc(C(=O)NCc2ccc(S(C)(=O)=O)cc2)cc(N)c1Cl,7.130768280269024
CCOc1nc(C(=O)NCc2ccc(S(C)(=O)=O)cc2)cc(N)c1Cl,6.920818753952375
CCOc1nc(C(=O)NCc2ccc(S(C)(=O)=O)cc2)cc(N)c1Cl,7.619788758288394
CCOc1nc(C(=O)NCc2ccc(S(C)(=O)=O)cc2)cc(N)c1Cl,7.619788758288394
CCOc1nc(C(=O)NCc2ccc(-c3ccc(C(=O)O)cc3)nc2)cc(N)c1C#N,7.958607314841775
CCOc1nc(C(=O)NCc2ccc(-c3ccc(C(=O)O)cc3)nc2)cc(N)c1C#N,8.397940008672037
CCOc1nc(C(=O)NCc2cccnc2)cc(N)c1C#N,7.3872161432802645
CCOc1nc(C(=O)NCc2cccnc2)cc(N)c1C#N,7.585026652029182
CCOc1nc(C(=O)NCc2ccccc2S(N)(=O)=O)cc(N)c1C#N,7.275724130399211
CCOc1nc(C(=O)NCc2ccccc2S(N)(=O)=O)cc(N)c1C#N,7.431798275933005
CCOc1nc(C(=O)NCc2ccccc2S(N)(=O)=O)cc(N)c1C#N,7.920818753952375
CCOc1nc(C(=O)NCc2ccc(S(C)(=O)=O)cc2)cc(N)c1C#N,6.920818753952375
CCOc1nc(C(=O)NCc2ccc(S(C)(=O)=O)cc2)cc(N)c1C#N,6.920818753952375
CCOc1nc(C(=O)NCc2ccc(S(C)(=O)=O)cc2)cc(N)c1C#N,7.221848749616356
CCOc1nc(C(=O)NCc2ccc(S(C)(=O)=O)cc2)cc(N)c1C#N,7.721246399047171
CCOc1nc(C(=O)NCc2ccc(S(C)(=O)=O)cc2)cc(N)c1C#N,7.721246399047171
CCOc1nc(C(=O)NCc2ccc(S(C)(=O)=O)cc2)cc(N)c1C#N,8.327902142064282
CCOc1nc(C(=O)NCc2ccccc2)cc(N)c1C#N,6.721246399047171
CCOc1nc(C(=O)NCc2ccccc2)cc(N)c1C#N,6.568636235841013
CCOc1nc(C(=O)NCc2ccccc2)cc(N)c1C#N,6.455931955649724
CCOc1nc(C(=O)NC)cc(N)c1C#N,6.214670164989233
CCOc1nc(C(=O)NC)cc(N)c1C#N,5.920818753952375
